trip_id,pickup_location,drop_location,pickup_time,distance_km,fare,driver_id
TRIP-5684,Swargate,Hinjewadi,2025-07-31T16:31:17.463716,3.69,75.51,DR-9997
TRIP-4840,Viman Nagar,Kothrud,2025-07-31T16:31:18.470176,6.62,123.79,DR-5622
TRIP-4165,Shivajinagar,Swargate,2025-07-31T16:31:19.476222,12.25,167.03,DR-7609
TRIP-5155,Hinjewadi,Shivajinagar,2025-07-31T16:31:20.481436,6.43,126.32,DR-8760
TRIP-4118,Koregaon Park,Wakad,2025-07-31T16:31:21.484001,8.58,132.26,DR-4806
TRIP-6140,Hinjewadi,Swargate,2025-07-31T16:31:22.486332,3.49,76.44,DR-3883
TRIP-4801,Hinjewadi,Baner,2025-07-31T16:31:23.499795,3.24,83.45,DR-3040
TRIP-9967,Swargate,Shivajinagar,2025-07-31T16:31:24.511875,9.87,134.06,DR-8596
TRIP-5389,Baner,Wakad,2025-07-31T16:31:25.523841,8.4,133.84,DR-2661
TRIP-3499,Viman Nagar,Swargate,2025-07-31T16:31:26.524777,11.98,184.64,DR-4246
TRIP-8487,Kothrud,Swargate,2025-07-31T16:31:27.529490,10.65,158.87,DR-2957
TRIP-5538,Wakad,Baner,2025-07-31T16:31:28.543207,12.26,215.2,DR-6699
TRIP-2424,Wakad,Kothrud,2025-07-31T16:31:29.556344,12.47,199.95,DR-2650
TRIP-5463,Viman Nagar,Koregaon Park,2025-07-31T16:31:30.577480,5.89,98.41,DR-4223
TRIP-8595,Hinjewadi,Swargate,2025-07-31T16:31:31.585382,3.89,84.41,DR-4812
TRIP-9787,Baner,Kothrud,2025-07-31T16:31:32.590880,6.81,132.18,DR-9547
TRIP-3005,Hinjewadi,Koregaon Park,2025-07-31T16:31:33.593161,4.24,92.53,DR-6294
TRIP-7899,Wakad,Baner,2025-07-31T16:31:34.602272,9.1,135.85,DR-4312
TRIP-8463,Wakad,Shivajinagar,2025-07-31T16:31:35.613759,14.58,244.23,DR-3921
TRIP-5572,Wakad,Swargate,2025-07-31T16:31:36.616406,3.34,75.93,DR-2551
TRIP-8896,Koregaon Park,Shivajinagar,2025-07-31T16:31:37.625412,10.86,156.92,DR-9909
TRIP-9468,Swargate,Shivajinagar,2025-07-31T16:31:38.636650,6.02,97.13,DR-2635
TRIP-8520,Viman Nagar,Hinjewadi,2025-07-31T16:31:39.642527,7.4,114.3,DR-5483
TRIP-2039,Hinjewadi,Koregaon Park,2025-07-31T16:31:40.648515,8.24,124.56,DR-2590
TRIP-4907,Koregaon Park,Viman Nagar,2025-07-31T16:31:41.658980,5.79,108.72,DR-7029
TRIP-7792,Swargate,Hinjewadi,2025-07-31T16:31:42.660487,4.41,84.64,DR-4384
TRIP-9581,Baner,Wakad,2025-07-31T16:31:43.670394,11.76,175.91,DR-1064
TRIP-6944,Wakad,Koregaon Park,2025-07-31T16:31:44.674402,5.76,97.2,DR-9071
TRIP-4414,Baner,Kothrud,2025-07-31T16:31:45.678058,4.39,95.73,DR-8987
TRIP-7883,Swargate,Kothrud,2025-07-31T16:31:46.697918,13.95,191.0,DR-1465
TRIP-6478,Hinjewadi,Koregaon Park,2025-07-31T16:31:47.710798,13.6,230.43,DR-1632
TRIP-8583,Hinjewadi,Shivajinagar,2025-07-31T16:31:48.720253,9.61,167.81,DR-6229
TRIP-1178,Wakad,Kothrud,2025-07-31T16:31:49.721382,10.22,149.58,DR-7226
TRIP-8887,Hinjewadi,Viman Nagar,2025-07-31T16:31:50.736502,12.71,166.59,DR-8669
TRIP-9855,Kothrud,Viman Nagar,2025-07-31T16:31:51.741356,12.19,165.48,DR-7705
TRIP-7131,Kothrud,Shivajinagar,2025-07-31T16:31:52.756975,8.65,130.3,DR-9508
TRIP-5594,Kothrud,Wakad,2025-07-31T16:31:53.760367,10.26,177.38,DR-4812
TRIP-5554,Swargate,Koregaon Park,2025-07-31T16:31:54.768231,6.22,126.62,DR-3228
TRIP-9051,Wakad,Shivajinagar,2025-07-31T16:31:55.778959,4.13,92.27,DR-3594
TRIP-3811,Hinjewadi,Wakad,2025-07-31T16:31:56.780430,6.55,114.5,DR-6093
TRIP-8954,Wakad,Hinjewadi,2025-07-31T16:31:57.784304,3.14,76.46,DR-7636
TRIP-6794,Shivajinagar,Viman Nagar,2025-07-31T16:31:58.787755,4.18,89.41,DR-4644
TRIP-1288,Viman Nagar,Wakad,2025-07-31T16:31:59.789160,14.47,215.55,DR-1953
TRIP-6147,Swargate,Kothrud,2025-07-31T16:32:00.803798,4.16,78.24,DR-4811
TRIP-7005,Baner,Koregaon Park,2025-07-31T16:32:01.807598,3.93,81.3,DR-4281
TRIP-1874,Swargate,Viman Nagar,2025-07-31T16:32:02.808624,10.18,183.18,DR-4032
TRIP-8106,Shivajinagar,Hinjewadi,2025-07-31T16:32:03.820718,9.83,159.37,DR-7971
TRIP-4278,Wakad,Hinjewadi,2025-07-31T16:32:04.822829,4.32,89.93,DR-2930
TRIP-5097,Swargate,Wakad,2025-07-31T16:32:05.825969,13.5,192.73,DR-8347
TRIP-6877,Viman Nagar,Wakad,2025-07-31T16:32:06.835602,10.14,178.03,DR-3148
TRIP-7496,Kothrud,Hinjewadi,2025-07-31T16:32:07.840028,9.7,162.32,DR-1136
TRIP-2692,Swargate,Viman Nagar,2025-07-31T16:32:08.842094,7.86,130.4,DR-8606
TRIP-1981,Hinjewadi,Kothrud,2025-07-31T16:32:09.851819,13.21,201.62,DR-5247
TRIP-2301,Viman Nagar,Swargate,2025-07-31T16:32:10.853999,13.3,207.54,DR-9306
TRIP-6948,Shivajinagar,Hinjewadi,2025-07-31T16:32:11.857693,7.05,133.31,DR-3097
TRIP-3516,Viman Nagar,Baner,2025-07-31T16:32:12.865594,7.03,133.71,DR-2114
TRIP-6867,Viman Nagar,Shivajinagar,2025-07-31T16:32:13.872061,4.67,91.81,DR-1406
TRIP-1885,Wakad,Baner,2025-07-31T16:32:14.876080,7.07,113.66,DR-8387
TRIP-4399,Koregaon Park,Hinjewadi,2025-07-31T16:32:15.876724,11.21,178.15,DR-2656
TRIP-9382,Swargate,Shivajinagar,2025-07-31T16:32:16.883302,4.81,101.19,DR-7973
TRIP-1117,Swargate,Hinjewadi,2025-07-31T16:32:17.895471,14.23,202.97,DR-2857
TRIP-7541,Swargate,Viman Nagar,2025-07-31T16:32:18.901708,13.78,210.4,DR-3591
TRIP-1423,Shivajinagar,Koregaon Park,2025-07-31T16:32:19.916279,6.38,117.93,DR-9612
TRIP-2894,Hinjewadi,Swargate,2025-07-31T16:32:20.920650,9.91,162.59,DR-9343
TRIP-6838,Swargate,Viman Nagar,2025-07-31T16:32:21.934049,9.9,179.62,DR-7341
TRIP-3580,Viman Nagar,Koregaon Park,2025-07-31T16:32:22.940276,12.84,221.79,DR-3757
TRIP-2954,Hinjewadi,Swargate,2025-07-31T16:32:23.945238,10.2,180.47,DR-9873
TRIP-9181,Baner,Viman Nagar,2025-07-31T16:32:24.959206,14.63,197.94,DR-5857
TRIP-6751,Wakad,Kothrud,2025-07-31T16:32:25.975869,8.95,154.02,DR-6341
TRIP-3424,Hinjewadi,Shivajinagar,2025-07-31T16:32:26.990471,10.38,152.65,DR-4366
TRIP-6417,Wakad,Swargate,2025-07-31T16:32:27.991061,14.1,235.3,DR-8264
TRIP-1638,Swargate,Hinjewadi,2025-07-31T16:32:28.992224,6.75,131.92,DR-8543
TRIP-4929,Koregaon Park,Viman Nagar,2025-07-31T16:32:29.994148,4.62,89.03,DR-5566
TRIP-9461,Shivajinagar,Baner,2025-07-31T16:32:31.003588,10.12,143.23,DR-9084
TRIP-4811,Hinjewadi,Swargate,2025-07-31T16:32:32.016138,10.93,162.72,DR-1800
TRIP-5179,Hinjewadi,Viman Nagar,2025-07-31T16:32:33.025912,13.39,190.23,DR-8356
TRIP-3776,Baner,Hinjewadi,2025-07-31T16:32:34.041035,6.13,121.44,DR-3378
TRIP-2400,Wakad,Hinjewadi,2025-07-31T16:32:35.058213,4.68,100.53,DR-6751
TRIP-7844,Viman Nagar,Koregaon Park,2025-07-31T16:32:36.073132,12.38,191.63,DR-7782
TRIP-8211,Hinjewadi,Swargate,2025-07-31T16:32:37.082071,8.75,153.35,DR-1817
TRIP-9964,Koregaon Park,Shivajinagar,2025-07-31T16:32:38.096575,13.54,176.04,DR-6771
TRIP-7814,Koregaon Park,Kothrud,2025-07-31T16:32:39.111521,11.71,177.16,DR-3345
TRIP-5815,Shivajinagar,Hinjewadi,2025-07-31T16:32:40.112239,4.8,105.96,DR-5145
TRIP-2692,Baner,Kothrud,2025-07-31T16:32:41.124870,10.44,186.89,DR-7653
TRIP-4040,Wakad,Baner,2025-07-31T16:32:42.135714,10.29,188.73,DR-8407
TRIP-4711,Kothrud,Wakad,2025-07-31T16:32:43.141432,6.81,103.28,DR-8612
TRIP-8262,Koregaon Park,Swargate,2025-07-31T16:32:44.147896,4.1,93.63,DR-8383
TRIP-3982,Viman Nagar,Hinjewadi,2025-07-31T16:32:45.160358,6.82,115.03,DR-7497
TRIP-1707,Koregaon Park,Viman Nagar,2025-07-31T16:32:46.172491,10.14,169.83,DR-2306
TRIP-8843,Wakad,Swargate,2025-07-31T16:32:47.178318,5.35,95.8,DR-4609
TRIP-9578,Wakad,Baner,2025-07-31T16:32:48.182847,13.54,181.23,DR-8847
TRIP-6382,Hinjewadi,Baner,2025-07-31T16:32:49.190241,9.33,129.68,DR-1459
TRIP-2196,Kothrud,Hinjewadi,2025-07-31T16:32:50.197138,14.59,188.76,DR-6907
TRIP-4947,Kothrud,Swargate,2025-07-31T16:32:51.202018,3.57,78.05,DR-1435
TRIP-1768,Hinjewadi,Wakad,2025-07-31T16:32:52.208499,5.52,90.33,DR-4525
TRIP-5012,Swargate,Baner,2025-07-31T16:32:53.211969,11.3,171.26,DR-3769
TRIP-4100,Shivajinagar,Wakad,2025-07-31T16:32:54.212835,3.4,79.16,DR-9384
TRIP-2411,Shivajinagar,Hinjewadi,2025-07-31T16:32:55.214302,7.62,113.84,DR-2001
TRIP-4335,Viman Nagar,Swargate,2025-07-31T16:32:56.216342,4.6,92.51,DR-5905
TRIP-4808,Shivajinagar,Swargate,2025-07-31T16:32:57.221923,13.25,212.51,DR-2293
TRIP-1445,Shivajinagar,Koregaon Park,2025-07-31T16:32:58.230335,8.84,128.29,DR-5329
TRIP-2323,Baner,Shivajinagar,2025-07-31T16:32:59.232988,3.21,77.5,DR-3395
TRIP-1684,Wakad,Baner,2025-07-31T16:33:00.235745,3.62,88.56,DR-3023
TRIP-1415,Wakad,Swargate,2025-07-31T16:33:01.252449,8.4,141.79,DR-9037
TRIP-3129,Wakad,Hinjewadi,2025-07-31T16:33:02.259705,14.22,243.89,DR-7645
TRIP-7619,Hinjewadi,Shivajinagar,2025-07-31T16:33:03.263945,7.52,115.17,DR-8368
TRIP-9761,Shivajinagar,Swargate,2025-07-31T16:33:04.269695,13.09,177.51,DR-4153
TRIP-7698,Hinjewadi,Wakad,2025-07-31T16:33:05.278005,6.85,127.06,DR-9393
TRIP-8805,Shivajinagar,Swargate,2025-07-31T16:33:06.285386,3.23,68.91,DR-5378
TRIP-9727,Kothrud,Swargate,2025-07-31T16:33:07.299256,14.58,197.64,DR-1680
TRIP-6197,Koregaon Park,Kothrud,2025-07-31T16:33:08.302999,10.06,151.79,DR-6822
TRIP-3782,Hinjewadi,Swargate,2025-07-31T16:33:09.307202,13.7,207.09,DR-6605
TRIP-9154,Swargate,Wakad,2025-07-31T16:33:10.318358,3.27,80.75,DR-9216
TRIP-4502,Koregaon Park,Hinjewadi,2025-07-31T16:33:11.327504,5.15,102.62,DR-8194
TRIP-6749,Koregaon Park,Shivajinagar,2025-07-31T16:33:12.333413,5.33,98.23,DR-3600
TRIP-1551,Kothrud,Wakad,2025-07-31T16:33:13.339382,9.55,153.72,DR-6098
TRIP-2112,Kothrud,Shivajinagar,2025-07-31T16:33:14.350460,13.65,198.31,DR-4795
TRIP-6079,Baner,Hinjewadi,2025-07-31T16:33:15.372147,3.5,72.85,DR-7086
TRIP-1865,Hinjewadi,Shivajinagar,2025-07-31T16:33:16.387045,8.51,133.4,DR-8375
TRIP-9217,Viman Nagar,Wakad,2025-07-31T16:33:17.396223,4.6,99.04,DR-9222
TRIP-1148,Swargate,Baner,2025-07-31T16:33:18.397065,14.45,246.83,DR-4540
TRIP-9490,Viman Nagar,Kothrud,2025-07-31T16:33:19.405658,3.72,86.11,DR-2665
TRIP-2241,Hinjewadi,Shivajinagar,2025-07-31T16:33:20.410438,4.88,106.45,DR-2818
TRIP-2983,Baner,Koregaon Park,2025-07-31T16:33:21.414807,3.08,77.74,DR-8813
TRIP-7082,Swargate,Shivajinagar,2025-07-31T16:33:22.424335,12.83,178.21,DR-6659
TRIP-4673,Hinjewadi,Shivajinagar,2025-07-31T16:33:23.433015,14.71,217.32,DR-3291
TRIP-2613,Wakad,Koregaon Park,2025-07-31T16:33:24.439164,8.24,143.92,DR-3557
TRIP-7864,Koregaon Park,Swargate,2025-07-31T16:33:25.442177,10.85,170.98,DR-7658
TRIP-7023,Shivajinagar,Kothrud,2025-07-31T16:33:26.447027,11.83,182.0,DR-1793
TRIP-1639,Wakad,Shivajinagar,2025-07-31T16:33:27.460268,14.39,213.14,DR-8825
TRIP-3142,Kothrud,Shivajinagar,2025-07-31T16:33:28.463510,4.59,81.78,DR-2740
TRIP-8255,Koregaon Park,Baner,2025-07-31T16:33:29.466119,6.04,122.26,DR-8166
TRIP-2181,Shivajinagar,Wakad,2025-07-31T16:33:30.467748,7.26,109.62,DR-6712
TRIP-7602,Kothrud,Baner,2025-07-31T16:33:31.472546,5.57,114.25,DR-9788
TRIP-4363,Swargate,Viman Nagar,2025-07-31T16:33:32.485817,6.2,119.3,DR-7170
TRIP-4598,Viman Nagar,Swargate,2025-07-31T16:33:33.494393,14.31,182.97,DR-6904
TRIP-4482,Baner,Hinjewadi,2025-07-31T16:33:34.498488,9.95,139.96,DR-3357
TRIP-2138,Wakad,Kothrud,2025-07-31T16:33:35.502470,11.78,154.4,DR-4896
TRIP-8718,Koregaon Park,Wakad,2025-07-31T16:33:36.510974,6.91,136.33,DR-5975
TRIP-1644,Koregaon Park,Hinjewadi,2025-07-31T16:33:37.512313,5.55,103.98,DR-1590
TRIP-4025,Viman Nagar,Shivajinagar,2025-07-31T16:33:38.513702,7.33,112.1,DR-1446
TRIP-2783,Baner,Kothrud,2025-07-31T16:33:39.518860,5.6,106.49,DR-9451
TRIP-2607,Koregaon Park,Kothrud,2025-07-31T16:33:40.523349,14.87,240.24,DR-9598
TRIP-4148,Baner,Viman Nagar,2025-07-31T16:33:41.526047,9.93,168.96,DR-8322
TRIP-7104,Kothrud,Viman Nagar,2025-07-31T16:33:42.539962,8.34,143.97,DR-4952
TRIP-3890,Kothrud,Wakad,2025-07-31T16:33:43.549768,3.84,85.35,DR-1780
TRIP-2162,Kothrud,Viman Nagar,2025-07-31T16:33:44.557189,5.39,99.04,DR-5789
TRIP-8436,Hinjewadi,Viman Nagar,2025-07-31T16:33:45.565483,14.47,197.92,DR-5577
TRIP-8601,Shivajinagar,Kothrud,2025-07-31T16:33:46.576922,14.68,240.52,DR-4029
TRIP-9448,Hinjewadi,Wakad,2025-07-31T16:33:47.582419,8.06,119.33,DR-8565
TRIP-4294,Viman Nagar,Shivajinagar,2025-07-31T16:33:48.592546,9.66,169.78,DR-7843
TRIP-9184,Shivajinagar,Swargate,2025-07-31T16:33:49.595906,12.43,162.4,DR-5819
TRIP-9000,Hinjewadi,Shivajinagar,2025-07-31T16:33:50.605289,3.37,75.0,DR-6009
TRIP-7129,Viman Nagar,Swargate,2025-07-31T16:33:51.606657,6.85,110.8,DR-3213
TRIP-8422,Baner,Wakad,2025-07-31T16:33:52.615932,10.81,161.93,DR-3037
TRIP-7758,Viman Nagar,Swargate,2025-07-31T16:33:53.630621,12.84,195.26,DR-9760
TRIP-4355,Wakad,Hinjewadi,2025-07-31T16:33:54.641539,9.83,180.75,DR-3523
TRIP-5907,Viman Nagar,Baner,2025-07-31T16:33:55.654483,7.77,150.75,DR-7923
TRIP-5562,Shivajinagar,Swargate,2025-07-31T16:33:56.656579,8.07,125.68,DR-5769
TRIP-8704,Swargate,Wakad,2025-07-31T16:33:57.662472,4.31,97.69,DR-4928
TRIP-2349,Shivajinagar,Hinjewadi,2025-07-31T16:33:58.668392,4.73,83.82,DR-1994
TRIP-9088,Kothrud,Koregaon Park,2025-07-31T16:33:59.674368,11.08,195.85,DR-2895
TRIP-8332,Kothrud,Hinjewadi,2025-07-31T16:34:00.674841,14.06,227.47,DR-4706
TRIP-8878,Hinjewadi,Baner,2025-07-31T16:34:01.688904,11.75,163.02,DR-5194
TRIP-4228,Shivajinagar,Wakad,2025-07-31T16:34:02.690279,14.28,197.82,DR-3056
TRIP-3175,Wakad,Swargate,2025-07-31T16:34:03.699331,12.11,214.78,DR-5544
TRIP-5989,Wakad,Shivajinagar,2025-07-31T16:34:04.703525,10.34,175.99,DR-9589
TRIP-5223,Koregaon Park,Wakad,2025-07-31T16:34:05.706986,5.52,113.37,DR-8815
TRIP-7352,Baner,Viman Nagar,2025-07-31T16:34:06.709216,13.72,177.59,DR-1197
TRIP-7214,Koregaon Park,Swargate,2025-07-31T16:34:07.718943,11.42,177.79,DR-3744
TRIP-7067,Swargate,Baner,2025-07-31T16:34:08.743476,10.52,157.13,DR-1397
TRIP-8296,Wakad,Baner,2025-07-31T16:34:09.751110,6.78,122.02,DR-4937
TRIP-8601,Swargate,Hinjewadi,2025-07-31T16:34:10.754134,8.02,125.76,DR-4444
TRIP-9456,Kothrud,Swargate,2025-07-31T16:34:11.759231,8.24,124.18,DR-2123
TRIP-4433,Koregaon Park,Wakad,2025-07-31T16:34:12.767119,5.16,94.42,DR-7335
TRIP-2092,Wakad,Swargate,2025-07-31T16:34:13.771077,12.55,174.34,DR-6312
TRIP-6046,Koregaon Park,Swargate,2025-07-31T16:34:14.780585,14.56,185.74,DR-5595
TRIP-3111,Baner,Wakad,2025-07-31T16:34:15.792348,14.12,193.44,DR-6116
TRIP-9809,Hinjewadi,Koregaon Park,2025-07-31T16:34:16.807813,8.33,153.8,DR-2513
TRIP-4356,Hinjewadi,Viman Nagar,2025-07-31T16:34:17.810026,13.97,197.01,DR-1087
TRIP-1470,Koregaon Park,Kothrud,2025-07-31T16:34:18.826370,12.73,207.34,DR-3306
TRIP-2415,Kothrud,Swargate,2025-07-31T16:34:19.831636,7.51,133.51,DR-4672
TRIP-6256,Viman Nagar,Baner,2025-07-31T16:34:20.837611,4.47,100.32,DR-7679
TRIP-1034,Baner,Swargate,2025-07-31T16:34:21.852054,4.1,78.57,DR-6001
TRIP-2075,Swargate,Baner,2025-07-31T16:34:22.868441,5.74,107.65,DR-5133
TRIP-1141,Hinjewadi,Baner,2025-07-31T16:34:23.874717,3.91,84.91,DR-4473
TRIP-9937,Shivajinagar,Baner,2025-07-31T16:34:24.889367,3.62,72.16,DR-1049
TRIP-8449,Baner,Kothrud,2025-07-31T16:34:25.901119,7.56,119.0,DR-5671
TRIP-3764,Kothrud,Hinjewadi,2025-07-31T16:34:26.915744,10.43,171.27,DR-4664
TRIP-3113,Baner,Koregaon Park,2025-07-31T16:34:27.923487,3.44,72.13,DR-1244
TRIP-6970,Wakad,Kothrud,2025-07-31T16:34:28.928937,5.0,98.03,DR-2161
TRIP-5575,Shivajinagar,Koregaon Park,2025-07-31T16:34:29.933458,14.94,192.58,DR-2981
TRIP-5503,Hinjewadi,Viman Nagar,2025-07-31T16:34:30.938644,6.55,105.77,DR-4836
TRIP-9689,Swargate,Kothrud,2025-07-31T16:34:31.940222,6.53,102.01,DR-6956
TRIP-8918,Viman Nagar,Kothrud,2025-07-31T16:34:32.954062,14.34,234.61,DR-8650
TRIP-3610,Swargate,Kothrud,2025-07-31T16:34:33.959220,11.12,153.68,DR-6025
TRIP-2637,Wakad,Koregaon Park,2025-07-31T16:34:34.965031,3.14,81.99,DR-1267
TRIP-3521,Viman Nagar,Wakad,2025-07-31T16:34:35.974349,11.16,193.69,DR-4763
TRIP-4151,Kothrud,Viman Nagar,2025-07-31T16:34:36.976745,6.65,108.74,DR-8888
TRIP-8048,Shivajinagar,Kothrud,2025-07-31T16:34:37.987825,8.08,143.05,DR-7725
TRIP-1176,Shivajinagar,Hinjewadi,2025-07-31T16:34:38.988609,14.98,207.28,DR-7831
TRIP-6869,Kothrud,Viman Nagar,2025-07-31T16:34:39.992634,13.35,233.34,DR-9237
TRIP-3704,Shivajinagar,Viman Nagar,2025-07-31T16:34:41.004512,11.08,152.35,DR-2620
TRIP-6027,Swargate,Kothrud,2025-07-31T16:34:42.020927,6.07,111.21,DR-6915
TRIP-6653,Swargate,Shivajinagar,2025-07-31T16:34:43.031075,5.75,109.65,DR-3631
TRIP-5108,Viman Nagar,Swargate,2025-07-31T16:34:44.040636,6.8,127.28,DR-6129
TRIP-5578,Hinjewadi,Baner,2025-07-31T16:34:45.045823,5.79,108.33,DR-1734
TRIP-6075,Swargate,Viman Nagar,2025-07-31T16:34:46.047470,14.68,184.84,DR-6270
TRIP-7473,Baner,Swargate,2025-07-31T16:34:47.060242,4.63,103.41,DR-4134
TRIP-9496,Wakad,Baner,2025-07-31T16:34:48.071722,13.12,185.47,DR-8164
TRIP-9964,Baner,Hinjewadi,2025-07-31T16:34:49.073073,6.85,119.67,DR-1408
TRIP-9097,Viman Nagar,Swargate,2025-07-31T16:34:50.075871,4.85,96.71,DR-5743
TRIP-9230,Viman Nagar,Baner,2025-07-31T16:34:51.088824,5.96,112.09,DR-3530
TRIP-1000,Shivajinagar,Wakad,2025-07-31T16:34:52.090087,4.5,86.69,DR-5324
TRIP-7478,Shivajinagar,Swargate,2025-07-31T16:34:53.092549,11.03,171.38,DR-9335
TRIP-5178,Wakad,Hinjewadi,2025-07-31T16:34:54.098420,5.49,99.49,DR-8574
TRIP-9047,Swargate,Viman Nagar,2025-07-31T16:34:55.110870,11.68,169.93,DR-2971
TRIP-5691,Shivajinagar,Swargate,2025-07-31T16:34:56.117209,4.29,83.66,DR-6804
TRIP-4260,Koregaon Park,Hinjewadi,2025-07-31T16:34:57.125366,3.12,69.21,DR-5645
TRIP-2580,Baner,Shivajinagar,2025-07-31T16:34:58.139633,4.19,89.88,DR-1165
TRIP-4676,Baner,Kothrud,2025-07-31T16:34:59.143930,3.62,78.26,DR-4835
TRIP-3343,Koregaon Park,Kothrud,2025-07-31T16:35:00.148644,7.43,125.28,DR-9480
TRIP-1948,Wakad,Viman Nagar,2025-07-31T16:35:01.151333,3.59,70.99,DR-4597
TRIP-2294,Baner,Viman Nagar,2025-07-31T16:35:02.152741,12.81,206.1,DR-3477
TRIP-6689,Shivajinagar,Wakad,2025-07-31T16:35:03.156868,10.61,153.19,DR-8867
TRIP-5131,Hinjewadi,Kothrud,2025-07-31T16:35:04.164226,12.76,172.36,DR-5343
TRIP-5891,Shivajinagar,Kothrud,2025-07-31T16:35:05.171066,6.86,137.53,DR-9112
TRIP-8069,Viman Nagar,Hinjewadi,2025-07-31T16:35:06.176452,5.47,111.79,DR-2771
TRIP-3056,Koregaon Park,Baner,2025-07-31T16:35:07.179019,9.75,141.4,DR-4157
TRIP-2687,Koregaon Park,Swargate,2025-07-31T16:35:08.181751,12.31,165.32,DR-3126
TRIP-4523,Shivajinagar,Kothrud,2025-07-31T16:35:09.197783,14.24,209.13,DR-7729
TRIP-5833,Kothrud,Baner,2025-07-31T16:35:10.208515,10.81,163.73,DR-6381
TRIP-3698,Swargate,Baner,2025-07-31T16:35:11.219317,4.64,91.69,DR-5507
TRIP-4772,Viman Nagar,Swargate,2025-07-31T16:35:12.223789,13.73,232.22,DR-4040
TRIP-5114,Shivajinagar,Swargate,2025-07-31T16:35:13.225583,6.97,116.25,DR-6393
TRIP-3104,Baner,Koregaon Park,2025-07-31T16:35:14.241288,8.83,144.47,DR-3164
TRIP-7551,Baner,Hinjewadi,2025-07-31T16:35:15.243064,12.62,166.01,DR-7044
TRIP-8174,Shivajinagar,Viman Nagar,2025-07-31T16:35:16.257920,13.32,183.13,DR-2990
TRIP-9450,Viman Nagar,Wakad,2025-07-31T16:35:17.354922,13.9,197.26,DR-9690
TRIP-1854,Koregaon Park,Swargate,2025-07-31T16:35:18.368574,7.27,116.93,DR-2306
TRIP-4983,Shivajinagar,Baner,2025-07-31T16:35:19.380594,13.75,226.27,DR-5599
TRIP-5663,Wakad,Baner,2025-07-31T16:35:20.392545,4.54,100.23,DR-3069
TRIP-2942,Wakad,Hinjewadi,2025-07-31T16:35:21.400340,10.25,140.17,DR-2520
TRIP-8232,Kothrud,Koregaon Park,2025-07-31T16:35:22.408928,5.25,94.3,DR-5131
TRIP-5301,Baner,Shivajinagar,2025-07-31T16:35:23.429870,13.8,191.79,DR-7319
TRIP-5766,Hinjewadi,Koregaon Park,2025-07-31T16:35:24.435709,14.78,224.73,DR-4993
TRIP-7057,Koregaon Park,Shivajinagar,2025-07-31T16:35:25.444162,4.37,88.08,DR-4420
TRIP-9340,Swargate,Baner,2025-07-31T16:35:26.451110,8.88,129.09,DR-7252
TRIP-8782,Baner,Koregaon Park,2025-07-31T16:35:27.453471,11.49,190.68,DR-4132
TRIP-2179,Baner,Viman Nagar,2025-07-31T16:35:28.459720,11.84,170.83,DR-6165
TRIP-9963,Koregaon Park,Swargate,2025-07-31T16:35:29.461218,10.33,177.11,DR-2781
TRIP-7289,Kothrud,Baner,2025-07-31T16:35:30.465805,4.72,94.42,DR-9330
TRIP-6503,Baner,Koregaon Park,2025-07-31T16:35:31.470366,8.95,167.39,DR-3579
TRIP-5344,Viman Nagar,Hinjewadi,2025-07-31T16:35:32.483376,6.11,120.67,DR-4240
TRIP-8818,Koregaon Park,Viman Nagar,2025-07-31T16:35:33.493141,13.03,202.09,DR-2981
TRIP-7788,Kothrud,Hinjewadi,2025-07-31T16:35:34.509184,4.75,98.06,DR-4223
TRIP-2867,Koregaon Park,Swargate,2025-07-31T16:35:35.519037,13.9,183.23,DR-5276
TRIP-7554,Kothrud,Viman Nagar,2025-07-31T16:35:36.531412,13.96,209.96,DR-7926
TRIP-5437,Hinjewadi,Koregaon Park,2025-07-31T16:35:37.541038,12.27,206.16,DR-3958
TRIP-9103,Koregaon Park,Swargate,2025-07-31T16:35:38.542369,9.48,144.47,DR-5222
TRIP-7847,Koregaon Park,Wakad,2025-07-31T16:35:39.554826,4.46,89.7,DR-2278
TRIP-5783,Swargate,Koregaon Park,2025-07-31T16:35:40.561847,9.69,174.45,DR-4557
TRIP-2987,Koregaon Park,Kothrud,2025-07-31T16:35:41.564196,8.29,144.86,DR-1615
TRIP-4758,Shivajinagar,Baner,2025-07-31T16:35:42.567945,8.65,129.43,DR-8435
TRIP-3969,Hinjewadi,Shivajinagar,2025-07-31T16:35:43.569521,14.05,205.01,DR-9083
TRIP-2645,Kothrud,Baner,2025-07-31T16:35:44.575110,6.13,114.11,DR-1474
TRIP-4354,Baner,Viman Nagar,2025-07-31T16:35:45.578329,14.07,186.03,DR-8766
TRIP-3275,Wakad,Koregaon Park,2025-07-31T16:35:46.579645,9.98,179.4,DR-4506
TRIP-2271,Shivajinagar,Swargate,2025-07-31T16:35:47.594179,14.96,259.2,DR-4297
TRIP-2608,Hinjewadi,Swargate,2025-07-31T16:35:48.598694,8.79,153.4,DR-5671
TRIP-9192,Wakad,Baner,2025-07-31T16:35:49.613827,7.36,134.1,DR-7000
TRIP-3981,Baner,Kothrud,2025-07-31T16:35:50.615019,9.34,130.19,DR-7674
TRIP-6966,Baner,Koregaon Park,2025-07-31T16:35:51.616628,6.0,108.72,DR-6479
TRIP-8272,Viman Nagar,Baner,2025-07-31T16:35:52.625638,4.57,92.88,DR-2774
